,thread_id,created_at,created_by,message
5137,dE7sPkPRGzmo180128131085sj3RxDVZ,2020-02-06T18:01:38.579189+00:00,Customer,"Hi, how do I change my picture"
5150,da1d90e8995b49ddac114b0ab1bdeda8,2021-11-09T06:22:16.482000+00:00,Customer,Job Related Inquiry
5151,da35c75fc5db4aa3beaec9f32dacc4b8,2021-08-02T15:00:11.630000+00:00,Customer,+919051474693
5152,da35c75fc5db4aa3beaec9f32dacc4b8,2021-08-02T15:00:11.950000+00:00,Bot,What kind of property are you looking for?
5153,da35c75fc5db4aa3beaec9f32dacc4b8,2021-08-02T15:00:49.351000+00:00,Bot,"Phase I - June 2019 + 6 Months Grace period

Phase II - Mid 2020 + 6 Months Grace period "
5154,da35c75fc5db4aa3beaec9f32dacc4b8,2021-08-02T15:01:19.720000+00:00,Customer,Image Gallery
5159,da958d585db14a9f973fb755809ad350,2021-11-08T19:03:10.118000+00:00,Bot,Let's start with your name.
5160,da958d585db14a9f973fb755809ad350,2021-11-08T19:03:32.831000+00:00,Customer,+919836227717
5161,da958d585db14a9f973fb755809ad350,2021-11-08T19:03:40.816000+00:00,Bot,Which location within Kolkata are you looking for?
5162,da958d585db14a9f973fb755809ad350,2021-11-08T19:04:01.092000+00:00,Customer,Available Sizes & Floor Plans
5163,da958d585db14a9f973fb755809ad350,2021-11-08T19:04:09.036000+00:00,Bot,Take a look at
5164,da958d585db14a9f973fb755809ad350,2021-11-08T19:04:20.337000+00:00,Bot,Take a look at
5170,daec5ef20a624bce8c741b73edad0fe4,2021-07-11T13:04:36.612000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5171,daec5ef20a624bce8c741b73edad0fe4,2021-07-11T13:05:04.749000+00:00,Customer,Property Requirement
5172,daec5ef20a624bce8c741b73edad0fe4,2021-07-11T13:05:04.914000+00:00,Bot,Let's start with your name.
5173,daf860f4af8748cc9acb380a4d8a9fbe,2021-11-10T19:15:16.940000+00:00,Bot,Take a look at
5174,daf860f4af8748cc9acb380a4d8a9fbe,2021-11-10T19:19:39.176000+00:00,Customer,Residential
5175,daf860f4af8748cc9acb380a4d8a9fbe,2021-11-10T19:19:39.472000+00:00,Bot,How many bedrooms are you looking for?
5176,daf860f4af8748cc9acb380a4d8a9fbe,2021-11-10T19:20:05.332000+00:00,Customer,Towers
5177,dakS86bgJSqz233526038199Fj1ngcPF,2020-02-05T23:35:41.325226+00:00,Customer,Go away
5183,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:32:53.948000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5184,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:32:53.949000+00:00,Bot,What can I help you with today?
5185,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:33:27.968000+00:00,Customer,SHAHINA ARA
5186,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:33:28.258000+00:00,Bot,"That's a lovely name, Ara!"
5187,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:34:54.358000+00:00,Customer,Location
5188,db515384e9b94dde9e88874be53bf7dd,2021-07-30T14:34:55.142000+00:00,Bot,Take a look at
5193,dbd05c2e2e96486297b2b95a0f2adb51,2021-07-28T05:39:49.695000+00:00,Customer,Property Requirement
5194,dbd05c2e2e96486297b2b95a0f2adb51,2021-07-28T05:39:49.954000+00:00,Bot,Let's start with your name.
5202,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:25:28.442000+00:00,Bot,What can I help you with today?
5203,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:27:33.648000+00:00,Bot,Which location within Kolkata are you looking for?
5204,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:27:42.231000+00:00,Customer,North Kolkata
5205,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:27:50.352000+00:00,Customer,Eternis on Jessore Road
5206,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:28:29.531000+00:00,Customer,1252 sqft
5207,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:29:08.963000+00:00,Customer,Price
5208,dc69ba76bc0b4da7b0cc5674a4f4726e,2021-07-31T12:29:20.192000+00:00,Customer,Image Gallery
5210,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:12:30.869000+00:00,Bot,What can I help you with today?
5211,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:12:41.654000+00:00,Customer,Property Requirement
5212,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:12:56.153000+00:00,Customer,Shan
5213,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:13:38.080000+00:00,Customer,+918777613491
5214,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:13:45.600000+00:00,Customer,Residential
5215,dc79c62f764144e58d9f3719a71d8f9a,2021-07-30T15:13:45.842000+00:00,Bot,How many bedrooms are you looking for?
5230,dd7e06d8b06348a4866c860a75a0e2b8,2021-07-28T01:11:45.810000+00:00,Customer,Others
5232,dda2c6ba21eb41b18c0b8c4298b93035,2021-08-01T05:16:38.838000+00:00,Customer,Job Related Inquiry
5233,ddc654f988d34423bc69583da9a16fa0,2021-07-11T04:58:26.503000+00:00,Customer,Arvind 
5234,ddc654f988d34423bc69583da9a16fa0,2021-07-11T04:58:26.869000+00:00,Bot,"That's a lovely name, Arvind!"
5235,ddc654f988d34423bc69583da9a16fa0,2021-07-11T04:58:26.870000+00:00,Bot,A phone number we can contact you on?.
5236,ddc654f988d34423bc69583da9a16fa0,2021-07-11T04:58:42.414000+00:00,Bot,We have the following properties under Logistics Park
5256,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:45:41.076000+00:00,Bot,Let's start with your name.
5257,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:45:52.662000+00:00,Bot,A phone number we can contact you on?.
5258,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:46:55.339000+00:00,Bot,Which location within Kolkata are you looking for?
5259,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:47:56.855000+00:00,Customer,872 sqft
5260,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:48:35.742000+00:00,Bot,"Lastly, your preferred budget?"
5261,dedc55bb7dab4e88bc1c1583d6b2845d,2021-08-05T16:49:04.289000+00:00,Customer,35lakh-45lakh
5262,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:40:59.772000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5263,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:41:40.047000+00:00,Customer,Mayukh Bhattacharyya
5264,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:42:12.992000+00:00,Bot,Which location within Kolkata are you looking for?
5265,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:44:16.480000+00:00,Bot,Take a look at
5266,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:44:49.328000+00:00,Bot,Take a look at the image gallery below
5267,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:44:49.335000+00:00,Bot,How else can we help you?
5268,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:46:01.749000+00:00,Customer,Eternis
5269,defb2bb10d1c4aa8b8bc80a207bdab18,2021-07-08T09:46:09.148000+00:00,Bot,How else can we help you?
5284,dmr333KBH63S041232054067cV7iWrfp,2020-02-04T04:12:49.888609+00:00,Customer,"No, not at this time"
5302,e10b5d12e4a94cf5b48ea540bdbd5d79,2021-08-04T04:02:19.180000+00:00,Customer,Vendor
5303,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:11:42.669000+00:00,Bot,What can I help you with today?
5304,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:12:10.033000+00:00,Customer,Sunil Kumar
5305,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:20.027000+00:00,Customer,1252 sqft
5306,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:20.178000+00:00,Bot,Take a look at
5307,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:41.873000+00:00,Customer,Price
5308,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:42.169000+00:00,Bot,The price of 3BHK flats start from Rs 48 lacs onwards
5309,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:42.170000+00:00,Bot,Take a look at
5310,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:13:53.808000+00:00,Customer,Possession
5311,e11163c1e47a4e608749b5dc0bde39c1,2021-08-01T09:14:16.129000+00:00,Customer,Image Gallery
5313,e12b1dd6442c41a1bdfed5169d8679f7,2021-11-10T19:07:11.972000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5314,e12b1dd6442c41a1bdfed5169d8679f7,2021-11-10T19:07:17.027000+00:00,Customer,Property Requirement
5315,e12b1dd6442c41a1bdfed5169d8679f7,2021-11-10T19:07:17.341000+00:00,Customer,Vendor
5319,e173100f0cb7455a96ec80358e7a60a9,2021-07-29T17:32:11.300000+00:00,Customer,Others
5327,e2uQdak4zCw2202339275496BcflZnBM,2020-02-03T20:23:48.320807+00:00,Customer,"No, not at this time"
5328,e2uQdak4zCw2202339275496BcflZnBM,2020-02-03T20:23:54.485672+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5332,e33dfbb9189e4084965b2bc8b12d8f3c,2021-07-27T02:26:16.746000+00:00,Customer,Piyush
5333,e33dfbb9189e4084965b2bc8b12d8f3c,2021-07-27T02:26:30.832000+00:00,Customer,Residential
5334,e33dfbb9189e4084965b2bc8b12d8f3c,2021-07-27T02:26:40.049000+00:00,Bot,We have the following properties in South Kolkata
5340,e3946b2e292a466295b77acf20525a8f,2021-08-08T08:18:26.262000+00:00,Customer,Property Requirement
5341,e3946b2e292a466295b77acf20525a8f,2021-08-08T08:18:35.171000+00:00,Bot,A phone number we can contact you on?.
5342,e3946b2e292a466295b77acf20525a8f,2021-08-08T08:18:52.893000+00:00,Customer,Residential
5344,e3afe0f47b3d41e4ac5dea8e983b6586,2021-07-29T14:58:21.887000+00:00,Customer,Complaint
5346,e3c5e9e8f7284ee8bce3a6119c9f3a73,2021-11-10T07:28:10.936000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5347,e3c5e9e8f7284ee8bce3a6119c9f3a73,2021-11-10T07:28:17.436000+00:00,Bot,Let's start with your name.
5348,e3c5e9e8f7284ee8bce3a6119c9f3a73,2021-11-10T07:28:46.836000+00:00,Bot,A phone number we can contact you on?.
5349,e3c5e9e8f7284ee8bce3a6119c9f3a73,2021-11-10T07:29:12.697000+00:00,Customer,+919830281876
5353,e3ee91984db541b3b799f6579b89b6ac,2021-07-28T12:38:05.765000+00:00,Customer,Job Related Inquiry
5363,e50d4148e890405e80af69a7bceef6bd,2021-07-28T11:02:41.428000+00:00,Customer,Property Requirement
5364,e50d4148e890405e80af69a7bceef6bd,2021-07-28T11:03:02.097000+00:00,Bot,How many bedrooms are you looking for?
5365,e50d4148e890405e80af69a7bceef6bd,2021-07-28T11:03:05.562000+00:00,Customer,2 BHK
5366,e50d4148e890405e80af69a7bceef6bd,2021-07-28T11:03:10.250000+00:00,Bot,We have the following properties within North Kolkata
5380,e6ea9ebd9f324cd380d7a7af37e28d64,2021-07-23T11:40:04.171000+00:00,Customer,Property Requirement
5381,e6ea9ebd9f324cd380d7a7af37e28d64,2021-07-23T11:42:39.238000+00:00,Bot,Take a look at
5382,e6ea9ebd9f324cd380d7a7af37e28d64,2021-07-23T11:42:55.099000+00:00,Customer,Why SILP?
5383,e6ea9ebd9f324cd380d7a7af37e28d64,2021-07-23T11:43:44.237000+00:00,Bot,Thanks! Let's get you in touch with our property advisor.
5387,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:19:11.654000+00:00,Bot,A phone number we can contact you on?.
5388,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:19:23.926000+00:00,Customer,+917980403458
5389,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:19:31.681000+00:00,Customer,Residential
5390,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:19:43.975000+00:00,Customer,North Kolkata
5391,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:19:50.781000+00:00,Bot,Take a look at
5392,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:20:07.447000+00:00,Bot,The price of 3BHK flats start from Rs 48 lacs onwards
5393,e75b547dcad1455aadf132280c09e6b2,2021-08-04T05:20:34.845000+00:00,Bot,Take a look at
5396,e7829304900f4464a1a66281170823c9,2021-07-26T05:58:42.340000+00:00,Bot,How many bedrooms are you looking for?
5397,e7829304900f4464a1a66281170823c9,2021-07-26T05:58:49.961000+00:00,Customer,Eternis on Jessore Road
5398,e7829304900f4464a1a66281170823c9,2021-07-26T05:58:58.150000+00:00,Bot,Take a look at
5399,e7829304900f4464a1a66281170823c9,2021-07-26T05:59:01.155000+00:00,Bot,The price of 3BHK flats start from Rs 48 lacs onwards
5400,e7829304900f4464a1a66281170823c9,2021-07-26T05:59:01.156000+00:00,Bot,Take a look at
5401,e7829304900f4464a1a66281170823c9,2021-07-26T05:59:08.044000+00:00,Bot,"We have designed a state of the art Experience Centre to show you everything you may want to know about the project.

Lets get you there!"
5402,e7829304900f4464a1a66281170823c9,2021-07-26T05:59:08.045000+00:00,Bot,"We already have your name and contact number.

Could you also please share an email id of yours to send our project details?"
5413,e82e5da6114e450a90a9770c2818bbac,2021-11-09T18:42:09.515000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
5414,e82e5da6114e450a90a9770c2818bbac,2021-11-09T18:42:31.072000+00:00,Customer,RESHMA
5415,e82e5da6114e450a90a9770c2818bbac,2021-11-09T18:42:31.326000+00:00,Bot,"That's a lovely name, Reshma!"
5424,e8d1642216e2455ea4808a3b5a0e4ccc,2021-08-04T19:37:20.549000+00:00,Customer,Need 3 bhk 1200 sqft
5425,e8d1642216e2455ea4808a3b5a0e4ccc,2021-08-04T19:37:43.943000+00:00,Bot,How many bedrooms are you looking for?
5426,e8d1642216e2455ea4808a3b5a0e4ccc,2021-08-04T19:37:57.610000+00:00,Customer,North Kolkata
5431,e99a247c07b14f7cb6891e10e63fedd4,2021-08-01T02:15:55.539000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5432,e99a247c07b14f7cb6891e10e63fedd4,2021-08-01T02:16:25.025000+00:00,Customer,3 bhi flat
5441,eFoTrvDLwCzn020108942782vjmtrPXw,2020-02-05T02:03:11.488792+00:00,Customer,"No, not at this time"
5450,eSghdaR5WF7H200007056918iUBduPKm,2020-02-04T20:00:16.006599+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5451,eSghdaR5WF7H200007056918iUBduPKm,2020-02-04T20:00:27.503723+00:00,Customer,"No, not at this time"
5460,ea3afc2cd696461d8a34d18d275c463a,2021-08-04T13:17:12.245000+00:00,Bot,What can I help you with today?
5461,ea3afc2cd696461d8a34d18d275c463a,2021-08-04T13:18:00.731000+00:00,Customer,Mishar Biswas
5462,ea3afc2cd696461d8a34d18d275c463a,2021-08-04T13:19:03.743000+00:00,Bot,We have the following sizes available in 2 BHK. Click on one to check the unit plan.
5463,ea7f042d348c47b3a28d635f7fe2a19c,2021-11-09T11:41:49.143000+00:00,Customer,Property Requirement
5464,ea7f042d348c47b3a28d635f7fe2a19c,2021-11-09T11:41:49.334000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
5467,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:49:10.807000+00:00,Customer,Property Requirement
5468,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:50:16.152000+00:00,Customer,+917003362277
5469,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:52:12.903000+00:00,Customer,"Panache on Mahisbathan, Behind Sector 5"
5470,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:52:13.082000+00:00,Bot,Take a look at
5471,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:53:03.767000+00:00,Customer,Image Gallery
5472,eab96d4a0e1e438bafad5d9fc6eb0e1c,2021-07-23T00:53:03.835000+00:00,Bot,Take a look at the image gallery below
5483,ebeJVmY3CDaD200046844335s678x0gs,2020-02-05T20:00:49.430224+00:00,Customer,#201
5484,ebf3cea0a3924db8ac0867330b6bbfd2,2021-08-03T14:35:04.791000+00:00,Customer,Property Requirement
5485,ebf3cea0a3924db8ac0867330b6bbfd2,2021-08-03T14:35:16.497000+00:00,Bot,A phone number we can contact you on?.
5490,ed3a777a5f074ac69a11e690462a11fd,2021-08-02T15:47:59.469000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5491,ed3a777a5f074ac69a11e690462a11fd,2021-08-02T15:48:07.981000+00:00,Customer,Others
5495,ed944b6722904948bf07ee59147c3db8,2021-11-08T18:09:04.318000+00:00,Bot,What can I help you with today?
5496,ed944b6722904948bf07ee59147c3db8,2021-11-08T18:09:26.335000+00:00,Bot,"Sure. I will assist you in shortlisting the properties of your choice based on a few questions.

I'd like to get to know you first."
5497,ed944b6722904948bf07ee59147c3db8,2021-11-08T18:09:35.352000+00:00,Customer,price?
5500,edc16505e874420bbbcbee1fc9dfbe6a,2021-08-05T10:55:42.780000+00:00,Customer,Job Related Inquiry
5526,ef9b70c55af2426585794fbf813572ae,2021-08-01T14:44:38.037000+00:00,Bot,Take a look at
5527,ef9b70c55af2426585794fbf813572ae,2021-08-01T14:44:56.635000+00:00,Customer,Schedule a Visit/Get a Callback
5536,euz68DGhRaEm1740081057243LxqOOO5,2020-02-05T17:40:08.429810+00:00,Bot,"Hi Porya! We notice your membership fees are due, would you like to make a payment now?"
5537,euz68DGhRaEm1740081057243LxqOOO5,2020-02-05T18:26:28.649650+00:00,Customer,"No, not at this time"
5540,ezy2KmM9cZxd205458874735XqsOGaBP,2020-02-05T20:54:59.183438+00:00,Bot,"Hi Yelena, how can I help you?"
5541,ezy2KmM9cZxd205458874735XqsOGaBP,2020-02-05T20:55:27.747494+00:00,Customer,I'M HAVING TROUBLE LOCATING A LISTING FOR THIS ADDRESS 9954 SUNSET BLVD
5542,ezy2KmM9cZxd205458874735XqsOGaBP,2020-02-05T20:55:28.574635+00:00,Bot,I'm not sure I can understand that.You can reach out to our customer support during the following hours:Monday to Thursday 8 am - 7 pmFriday 9 am - 7 pmSaturday 9 am - 2 pmSunday 9 am - 1 pmCall us at (310) 358-1833Email us at helpdesk@themls.com
5561,f15b6380ad794845882c2ea92a0d6f8b,2021-07-23T07:29:27.394000+00:00,Customer,Job Related Inquiry
5566,f1a1e92176794ee2861a6b53332c06d4,2021-08-04T22:46:41.195000+00:00,Customer,Land for Sale
5579,f2f7f6c3a9a441638ca12bca57a9572a,2021-07-27T06:13:42.369000+00:00,Bot,"That's a lovely name, Anirban!"
5580,f2f7f6c3a9a441638ca12bca57a9572a,2021-07-27T06:13:42.370000+00:00,Bot,A phone number we can contact you on?.
5581,f2f7f6c3a9a441638ca12bca57a9572a,2021-07-27T06:14:03.597000+00:00,Customer,Commercial
5610,f56df6ac61fa47d2be14e34b24094985,2021-07-31T17:10:09.574000+00:00,Customer,Property Requirement
5611,f57783dfbd4b495c9bfdc4cbb3a5cc7f,2021-07-29T15:35:16.376000+00:00,Customer,Job Related Inquiry
5614,f5f5fc16d5954d59b6be3aadba02e669,2021-07-31T09:09:48.946000+00:00,Customer,Property Requirement
5615,f5tohWsoZyJJ185831081514isBbGRDT,2020-02-06T19:01:36.111280+00:00,Customer,OK thank you
5617,f61a544de3eb48248191400c0115d91d,2021-07-11T10:36:45.209000+00:00,Customer,Complaint
5651,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:07:54.335000+00:00,Bot,What can I help you with today?
5652,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:08:05.177000+00:00,Customer,Property Requirement
5653,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:08:32.936000+00:00,Bot,How many bedrooms are you looking for?
5654,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:08:36.552000+00:00,Customer,4 BHK
5655,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:08:36.919000+00:00,Bot,Which location within Kolkata are you looking for?
5656,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:08:54.215000+00:00,Bot,Take a look at
5657,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:09:48.208000+00:00,Customer,Available Sizes & Floor Plans
5658,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:09:48.629000+00:00,Bot,"We have the following sizes available in 3 BHK.

Click on one to check the unit plan."
5659,f92547a0e8f74af38ed650be27b3d848,2021-11-10T03:10:07.430000+00:00,Bot,Take a look at
5661,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:40:00.276000+00:00,Bot,What can I help you with today?
5662,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:41:15.798000+00:00,Customer,Property Requirement
5663,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:41:16.035000+00:00,Bot,Let's start with your name.
5664,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:41:31.963000+00:00,Customer,Tapas
5665,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:41:32.234000+00:00,Bot,A phone number we can contact you on?.
5666,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:41:52.233000+00:00,Customer,+919876543212
5667,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:42:00.121000+00:00,Customer,Residential
5668,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:42:03.179000+00:00,Bot,Which location within Kolkata are you looking for?
5669,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:43:49.878000+00:00,Bot,Take a look at the image gallery below
5670,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:43:49.885000+00:00,Bot,How else can we help you?
5671,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:44:19.002000+00:00,Customer,862 sqft
5672,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:44:50.249000+00:00,Bot,"We have designed a state of the art Experience Centre to show you everything you may want to know about the project.

Lets get you there!"
5673,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:44:56.053000+00:00,Customer,Location
5674,f9554345e3db48e1af4b65ab4351424c,2021-08-01T08:44:56.281000+00:00,Bot,"Eternia is on Badu Road, Madhyamgram"
5678,f99be14da12d4d0aac5317384f8f29fa,2021-08-03T16:31:43.552000+00:00,Customer,Others
5679,f99be14da12d4d0aac5317384f8f29fa,2021-08-03T16:31:44.681000+00:00,Bot,What can I help you with today?
5680,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:45:48.083000+00:00,Bot,"Hi, I am Srijan Chat Bot. Welcome to Srijan."
5681,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:45:58.928000+00:00,Customer,Property Requirement
5682,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:46:56.775000+00:00,Customer,2 BHK
5683,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:03.735000+00:00,Customer,South Kolkata
5684,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:08.176000+00:00,Bot,Take a look at
5685,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:25.503000+00:00,Customer,Location
5686,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:25.669000+00:00,Bot,"The project is on Amtala D.H Road Sunny park, beside SBI and HDFC bank, Amtala Branch"
5687,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:25.670000+00:00,Bot,Take a look at
5688,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:41.174000+00:00,Customer,Possession
5689,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:47:41.379000+00:00,Bot,"Following are the possesion date of the available blocks:

▪ June 2019 + 6 Months Grace period (Phase-I) 
▪ Mid 2020 + 6 Months Grace period (Phase-II)"
5690,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:48:05.246000+00:00,Customer,Image Gallery
5691,f99e41800b574d77b40ec3d7b293cc5b,2021-08-05T11:49:21.090000+00:00,Customer,13to15lacks
5707,fKantAdv4Tmp152627763546bzkZCfVS,2020-02-05T15:26:32.284524+00:00,Customer,"No, not at this time"
5712,fR5BQeCwf76Y040020745891PrGJ11hM,2020-02-05T04:00:24.325603+00:00,Customer,"No, not at this time"
5713,fR5BQeCwf76Y040020745891PrGJ11hM,2020-02-05T04:00:24.435400+00:00,Bot,"Please make sure to pay your dues to avoid inactivation.

You can reach out to our customer support during the following hours:

Monday to Thursday 8 am - 7 pm

Friday 9 am - 7 pm

Saturday 9 am - 2 pm

Sunday 9 am - 1 pm

Call us at (310) 358-1833

Email us at helpdesk@themls.com"
5719,fX9qg3JUCUCj175636959929buo6xiW0,2020-02-05T17:56:37.373566+00:00,Bot,"Hi Kathleen! We notice your membership fees are due, would you like to make a payment now?"
5720,fX9qg3JUCUCj175636959929buo6xiW0,2020-02-05T17:56:46.150626+00:00,Customer,"No, not at this time"
5725,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:16:08.803000+00:00,Customer,Property Requirement
5726,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:16:43.581000+00:00,Customer,3 BHK
5727,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:16:52.489000+00:00,Customer,East Kolkata
5728,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:17:08.372000+00:00,Bot,Here are the properties located within Central Kolkata
5729,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:18:30.371000+00:00,Customer,Central Kolkata
5730,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:18:50.456000+00:00,Customer,Eternis on Jessore Road
5731,fa0c5392e96d48a88dea8cb029e718df,2021-08-03T17:19:03.272000+00:00,Bot,"Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."
5741,fa631e59fb674ce4bfeabc03fdadb059,2021-11-11T05:47:12.993000+00:00,Customer,Job Related Inquiry
5767,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:10:56.977000+00:00,Bot,Let's start with your name.
5768,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:12:48.974000+00:00,Bot,"""Imagine a vibrant city life surrounded by the quiet foot-prints of nature. Opposite to NSG hub on Badu road and 2.2 km from Madhyamgram Chowmatha – Eternia will be an urban living habitat engulfed byacres of green paradise.

Native birds, regional trees and a large natural water body surround the locality. A simple walk round this place would take you to a quaint fiction.

Eternia will be the new Madhyamgram."""
5769,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:12:48.975000+00:00,Bot,Take a look at
5770,fcec573b01364bc4b8dc91788bb7edb1,2021-11-10T17:13:29.766000+00:00,Customer,Image Gallery
